epoch,train_loss,val_loss,train_error1,val_error1,train_error5,val_error5
519,0.06775731813907623,0.42799528980255125,2.3460000000000036,11.489999999999995,0.0040000000000048885,0.45999999999999375
520,0.06822594164848328,0.4248417163848877,2.3559999999999945,11.469999999999999,0.006000000000000227,0.4399999999999977
521,0.07081461057186127,0.4356728706359863,2.480000000000004,11.560000000000002,0.0040000000000048885,0.5
522,0.0676005246257782,0.4270521596908569,2.3659999999999997,11.549999999999997,0.001999999999995339,0.4300000000000068
523,0.06814137147068977,0.4113324116706848,2.4399999999999977,10.89,0.001999999999995339,0.4399999999999977
524,0.067174037566185,0.4339238654613495,2.2759999999999962,11.0,0.001999999999995339,0.4899999999999949
525,0.06611654452562332,0.41825377731323243,2.3100000000000023,11.14,0.0,0.37000000000000455
526,0.06753112995386124,0.41883768062591553,2.328000000000003,11.439999999999998,0.0040000000000048885,0.5400000000000063
527,0.06782858795642853,0.42857703332901,2.426000000000002,11.530000000000001,0.0040000000000048885,0.480000000000004
528,0.06562054340720176,0.42783232860565185,2.3100000000000023,11.159999999999997,0.007999999999995566,0.5400000000000063
529,0.06688595734119415,0.41477499475479124,2.313999999999993,11.069999999999993,0.006000000000000227,0.46999999999999886
530,0.06707700915336609,0.4177797845840454,2.317999999999998,10.709999999999994,0.0040000000000048885,0.480000000000004
531,0.07129367319822312,0.43229559264183043,2.489999999999995,11.590000000000003,0.001999999999995339,0.4099999999999966
532,0.06750173069953919,0.42972001094818113,2.323999999999998,11.439999999999998,0.0040000000000048885,0.3499999999999943
533,0.06804822554588318,0.4208385559082031,2.319999999999993,10.989999999999995,0.0040000000000048885,0.45000000000000284
534,0.06985547120094299,0.4187761070251465,2.4000000000000057,11.379999999999995,0.006000000000000227,0.39000000000000057
535,0.06868828679561614,0.44185716257095337,2.4180000000000064,11.61,0.007999999999995566,0.5400000000000063
536,0.07067135740280152,0.42359119186401367,2.450000000000003,11.25,0.001999999999995339,0.519999999999996
537,0.07095787742376328,0.423047044467926,2.451999999999998,11.299999999999997,0.010000000000005116,0.4300000000000068
538,0.06904732834100723,0.4098503242254257,2.412000000000006,11.170000000000002,0.0040000000000048885,0.4300000000000068
539,0.06866406396389008,0.41949069843292236,2.3700000000000045,11.11,0.0040000000000048885,0.45999999999999375
540,0.06978796718835831,0.4219352585792541,2.3900000000000006,11.349999999999994,0.0040000000000048885,0.45000000000000284
541,0.06933552023887635,0.42937651572227475,2.441999999999993,11.519999999999996,0.006000000000000227,0.480000000000004
542,0.06823585536956787,0.4315354021072388,2.3119999999999976,11.280000000000001,0.006000000000000227,0.4200000000000017
543,0.06948742728710175,0.43065592374801637,2.436000000000007,11.379999999999995,0.0040000000000048885,0.4000000000000057
544,0.06893896637439728,0.41767261385917664,2.3599999999999994,11.329999999999998,0.0,0.45000000000000284
545,0.06726637002944946,0.43083643765449525,2.334000000000003,11.290000000000006,0.0,0.5400000000000063
546,0.06635425209760666,0.4177041443824768,2.298000000000002,11.159999999999997,0.0040000000000048885,0.39000000000000057
547,0.06752003098964691,0.43383260412216185,2.3659999999999997,11.409999999999997,0.001999999999995339,0.4899999999999949
548,0.06979500073194504,0.4263511249542236,2.430000000000007,11.61,0.013999999999995794,0.45000000000000284
549,0.06971214928627015,0.41652463698387143,2.465999999999994,10.989999999999995,0.0040000000000048885,0.4300000000000068
550,0.06877768853664398,0.4189893571853638,2.4339999999999975,11.319999999999993,0.0040000000000048885,0.4099999999999966
551,0.06464814781427383,0.4414006281375885,2.2339999999999947,11.629999999999995,0.0040000000000048885,0.46999999999999886
552,0.06906814996957779,0.43262418608665465,2.4380000000000024,11.790000000000006,0.0040000000000048885,0.4899999999999949
553,0.06644267759799957,0.4424293640136719,2.317999999999998,11.650000000000006,0.0040000000000048885,0.5300000000000011
554,0.06910036746501923,0.4288793822288513,2.450000000000003,11.349999999999994,0.0,0.519999999999996
555,0.06932230174541473,0.42108545904159544,2.4279999999999973,10.780000000000001,0.007999999999995566,0.480000000000004
556,0.0689451175892353,0.4293335933685303,2.4279999999999973,11.439999999999998,0.0040000000000048885,0.4899999999999949
557,0.06476404932498932,0.4352187666416168,2.2860000000000014,11.540000000000006,0.0,0.4300000000000068
558,0.0688568454837799,0.4281518068790436,2.3160000000000025,11.269999999999996,0.007999999999995566,0.39000000000000057
559,0.06663912771224975,0.4341829083919525,2.2879999999999967,11.650000000000006,0.0040000000000048885,0.4300000000000068
560,0.06924616681098938,0.43573105001449586,2.358000000000004,11.700000000000003,0.0040000000000048885,0.45999999999999375
561,0.06936625608205796,0.4353188917160034,2.367999999999995,11.450000000000003,0.0040000000000048885,0.5100000000000051
562,0.06689105314970016,0.42964490842819214,2.3299999999999983,11.36,0.0040000000000048885,0.5600000000000023
563,0.06839023404121398,0.43893025221824644,2.317999999999998,11.64,0.007999999999995566,0.5
564,0.07246400952339173,0.4233339871406555,2.519999999999996,11.219999999999999,0.0040000000000048885,0.4200000000000017
565,0.06918988365650176,0.42647609457969665,2.3419999999999987,11.14,0.006000000000000227,0.45999999999999375
566,0.06755331087350845,0.41988298120498657,2.334000000000003,11.150000000000006,0.001999999999995339,0.4399999999999977
567,0.06818858989834785,0.42256862177848814,2.3640000000000043,11.349999999999994,0.006000000000000227,0.519999999999996
568,0.07036996100902558,0.43099481010437013,2.402000000000001,11.209999999999994,0.0040000000000048885,0.4200000000000017
569,0.06702138065338135,0.4223418959140778,2.343999999999994,11.530000000000001,0.001999999999995339,0.4399999999999977
570,0.07012321768879891,0.4358768801689148,2.396000000000001,11.510000000000005,0.0040000000000048885,0.5
571,0.0709918615436554,0.44154338817596434,2.510000000000005,11.5,0.001999999999995339,0.4300000000000068
572,0.06869162148952485,0.4282413338661194,2.4000000000000057,11.400000000000006,0.0040000000000048885,0.39000000000000057
573,0.06557775557041168,0.44099514865875244,2.2680000000000007,11.819999999999993,0.0040000000000048885,0.5900000000000034
574,0.06563932088971138,0.42521314182281494,2.2579999999999956,11.180000000000007,0.001999999999995339,0.5300000000000011
575,0.06534201567649842,0.4245936853408813,2.2759999999999962,11.120000000000005,0.0040000000000048885,0.3100000000000023
576,0.06670512977123261,0.4227259521007538,2.308000000000007,11.200000000000003,0.001999999999995339,0.5400000000000063
577,0.0679779360961914,0.4329663230895996,2.3020000000000067,11.469999999999999,0.001999999999995339,0.45000000000000284
578,0.06621337942838669,0.44030111050605775,2.2819999999999965,11.530000000000001,0.0,0.5400000000000063
579,0.0673924318408966,0.44165886483192446,2.274000000000001,11.39,0.0040000000000048885,0.4899999999999949
580,0.06761068248271943,0.4226433487892151,2.3359999999999985,11.340000000000003,0.0040000000000048885,0.5
581,0.06801105199813842,0.4193519826412201,2.426000000000002,11.219999999999999,0.0040000000000048885,0.4000000000000057
582,0.06842277569770813,0.4097439623355865,2.3739999999999952,10.989999999999995,0.0040000000000048885,0.4099999999999966
583,0.06707695771694183,0.4353618382453918,2.2819999999999965,11.420000000000002,0.007999999999995566,0.4399999999999977
584,0.06628731461763382,0.4087642981529236,2.3100000000000023,10.760000000000005,0.001999999999995339,0.4399999999999977
585,0.06533253521442413,0.43519956579208374,2.225999999999999,11.079999999999998,0.0040000000000048885,0.4399999999999977
586,0.06857045779705048,0.4092820453643799,2.3499999999999943,10.930000000000007,0.0040000000000048885,0.4099999999999966
587,0.06964526227235794,0.424982763004303,2.415999999999997,11.480000000000004,0.0,0.5100000000000051
588,0.06876298528909683,0.4224970716714859,2.328000000000003,11.150000000000006,0.007999999999995566,0.519999999999996
589,0.0689590868973732,0.4333828377723694,2.4000000000000057,11.510000000000005,0.006000000000000227,0.5
590,0.06812205184459687,0.42711084351539613,2.406000000000006,11.439999999999998,0.0040000000000048885,0.5100000000000051
591,0.07206905793905258,0.4264932020187378,2.486000000000004,11.349999999999994,0.0,0.4200000000000017
592,0.07164180554628372,0.427214404964447,2.4939999999999998,11.510000000000005,0.007999999999995566,0.5
593,0.07021727233886718,0.43275846104621885,2.4980000000000047,11.400000000000006,0.001999999999995339,0.5
594,0.06833263808965682,0.4334836804389954,2.3599999999999994,11.030000000000001,0.006000000000000227,0.45999999999999375
595,0.06561521151065826,0.40832724599838255,2.3619999999999948,11.239999999999995,0.0040000000000048885,0.35999999999999943
596,0.06786520509243012,0.42081800003051756,2.367999999999995,11.340000000000003,0.006000000000000227,0.4399999999999977
597,0.07022276775836944,0.42527021188735964,2.4140000000000015,11.349999999999994,0.007999999999995566,0.45000000000000284
598,0.06919105040669442,0.42543922595977784,2.469999999999999,11.0,0.001999999999995339,0.5
599,0.07067601860165595,0.4237024300575256,2.486000000000004,11.150000000000006,0.006000000000000227,0.4099999999999966
600,0.0649528811120987,0.42798124046325686,2.2660000000000053,11.349999999999994,0.0,0.4899999999999949
601,0.06967281795024872,0.4227636944770813,2.469999999999999,11.540000000000006,0.0,0.4000000000000057
602,0.07236108047962189,0.4255497768878937,2.5079999999999956,11.239999999999995,0.010000000000005116,0.4099999999999966
603,0.06685622535943984,0.4298036954879761,2.2920000000000016,11.39,0.0040000000000048885,0.37000000000000455
604,0.06819436987400054,0.425319486618042,2.3880000000000052,11.349999999999994,0.0040000000000048885,0.37000000000000455
605,0.067601781873703,0.43266445751190186,2.353999999999999,11.319999999999993,0.0,0.5300000000000011
606,0.07055769106388092,0.4371470540046692,2.3559999999999945,11.430000000000007,0.0,0.519999999999996
607,0.07003604889392853,0.4316875180721283,2.4000000000000057,11.629999999999995,0.0040000000000048885,0.46999999999999886
608,0.06665819922924042,0.42578190383911135,2.2339999999999947,11.230000000000004,0.0040000000000048885,0.45000000000000284
609,0.06865746220827103,0.4282335949897766,2.3900000000000006,11.36,0.007999999999995566,0.4300000000000068
610,0.06515559214353561,0.4206289101600647,2.298000000000002,11.340000000000003,0.0,0.4899999999999949
611,0.06686793020486832,0.4310893682479858,2.3359999999999985,11.689999999999998,0.007999999999995566,0.5400000000000063
612,0.0691442664361,0.4434933272361755,2.4380000000000024,11.439999999999998,0.001999999999995339,0.519999999999996
613,0.0682320434474945,0.42920643043518064,2.3499999999999943,11.299999999999997,0.0040000000000048885,0.46999999999999886
614,0.06706958229064941,0.428568888092041,2.323999999999998,11.14,0.006000000000000227,0.5300000000000011
615,0.06999931034564971,0.4315108715057373,2.430000000000007,11.420000000000002,0.0040000000000048885,0.4099999999999966
616,0.06695736923456191,0.4393119875907898,2.280000000000001,11.5,0.001999999999995339,0.4300000000000068
617,0.07057213669657707,0.43276979207992555,2.5120000000000005,11.459999999999994,0.006000000000000227,0.4300000000000068
618,0.06879090244293212,0.4282646803855896,2.486000000000004,11.379999999999995,0.001999999999995339,0.5300000000000011
619,0.06851605667114258,0.4213611316680908,2.4039999999999964,11.090000000000003,0.007999999999995566,0.45000000000000284
620,0.06801236582279205,0.41815140419006347,2.3760000000000048,10.810000000000002,0.0,0.4200000000000017
621,0.06882071186065673,0.4344788008213043,2.352000000000004,11.590000000000003,0.0,0.4399999999999977
622,0.06778094363689423,0.41901656341552734,2.3840000000000003,11.299999999999997,0.0040000000000048885,0.4200000000000017
623,0.06749471252441407,0.42155336294174195,2.337999999999994,11.129999999999995,0.0,0.45000000000000284
624,0.07047653071641923,0.43380903425216677,2.469999999999999,11.290000000000006,0.0040000000000048885,0.4099999999999966
625,0.06735862653017044,0.41388016786575316,2.4240000000000066,11.349999999999994,0.001999999999995339,0.37000000000000455
626,0.0674270144701004,0.4336939544677734,2.293999999999997,11.599999999999994,0.006000000000000227,0.45000000000000284
627,0.06748195036888123,0.4304900426864624,2.353999999999999,11.25,0.0,0.4099999999999966
628,0.06763848875045776,0.4368571553707123,2.2879999999999967,11.239999999999995,0.001999999999995339,0.5400000000000063
629,0.06756141246199608,0.4355857125759125,2.2960000000000065,11.430000000000007,0.0040000000000048885,0.519999999999996
630,0.06641940814971924,0.42111043348312377,2.319999999999993,10.989999999999995,0.010000000000005116,0.480000000000004
631,0.06560743971347809,0.42005924463272093,2.2379999999999995,10.829999999999998,0.0,0.45000000000000284
632,0.0694559077513218,0.4278129609584808,2.396000000000001,11.400000000000006,0.0,0.4899999999999949
633,0.06791986626684665,0.43564688959121706,2.421999999999997,11.730000000000004,0.001999999999995339,0.4300000000000068
634,0.06828649091482163,0.4195034869194031,2.3400000000000034,11.069999999999993,0.006000000000000227,0.45000000000000284
635,0.06862505049705506,0.41842176723480223,2.4140000000000015,11.310000000000002,0.012000000000000455,0.4099999999999966
636,0.06797605566501617,0.4266552906036377,2.3059999999999974,11.39,0.007999999999995566,0.46999999999999886
637,0.06559504805564881,0.42438284158706663,2.3100000000000023,11.060000000000002,0.0,0.4899999999999949
638,0.06891560466766357,0.4267300176620483,2.4339999999999975,11.069999999999993,0.0,0.4200000000000017
639,0.0680137668800354,0.41692439999580383,2.391999999999996,11.099999999999994,0.0040000000000048885,0.37999999999999545
640,0.06975491263270378,0.4230320920944214,2.4680000000000035,11.290000000000006,0.010000000000005116,0.4399999999999977
641,0.0720084642624855,0.42968586359024047,2.4779999999999944,11.409999999999997,0.001999999999995339,0.5300000000000011
642,0.0685556748509407,0.4301995710372925,2.4479999999999933,11.689999999999998,0.001999999999995339,0.4200000000000017
643,0.06823281468272209,0.4205190277099609,2.4000000000000057,11.280000000000001,0.0040000000000048885,0.4000000000000057
644,0.06855135412693024,0.41929474232196806,2.3559999999999945,11.36,0.006000000000000227,0.4200000000000017
645,0.06856177323102951,0.4233607605934143,2.4920000000000044,11.14,0.001999999999995339,0.4899999999999949
646,0.06784955361366272,0.4420115357398987,2.328000000000003,11.590000000000003,0.0,0.5499999999999972
647,0.06822102492809295,0.4176026427268982,2.298000000000002,11.459999999999994,0.0040000000000048885,0.4200000000000017
648,0.06749170694351196,0.43720075311660767,2.3599999999999994,11.560000000000002,0.0040000000000048885,0.5100000000000051
649,0.06968020792007447,0.42372211055755615,2.3619999999999948,11.25,0.001999999999995339,0.4399999999999977
650,0.07053845274090767,0.4354702847480774,2.391999999999996,11.810000000000002,0.006000000000000227,0.39000000000000057
651,0.07147060559272767,0.4275438480377197,2.549999999999997,11.340000000000003,0.001999999999995339,0.519999999999996
652,0.06583818805813789,0.4237483108520508,2.3059999999999974,11.310000000000002,0.0,0.480000000000004
653,0.06763535884141922,0.42040935693979264,2.3619999999999948,11.480000000000004,0.006000000000000227,0.5100000000000051
654,0.06829770367622376,0.4288231689453125,2.3299999999999983,11.340000000000003,0.0,0.480000000000004
655,0.06803402360916137,0.4220755995750427,2.3020000000000067,11.290000000000006,0.006000000000000227,0.37999999999999545
656,0.07013491333961487,0.41031367721557616,2.4620000000000033,10.900000000000006,0.007999999999995566,0.5
657,0.0675086847782135,0.4312502912521362,2.337999999999994,11.480000000000004,0.001999999999995339,0.4200000000000017
658,0.07007957617521286,0.42643264741897585,2.4039999999999964,11.379999999999995,0.006000000000000227,0.46999999999999886
659,0.06830923159599304,0.43207297253608706,2.3640000000000043,11.370000000000005,0.001999999999995339,0.4899999999999949
660,0.06622624009847641,0.42077855768203737,2.280000000000001,11.25,0.006000000000000227,0.4099999999999966
661,0.06667569732427597,0.4245472095489502,2.391999999999996,11.400000000000006,0.0,0.5300000000000011
662,0.067253929374218,0.4382409811019897,2.3760000000000048,11.61,0.0040000000000048885,0.4300000000000068
663,0.06963462230682373,0.4242307505607605,2.4479999999999933,11.25,0.001999999999995339,0.4899999999999949
664,0.06850269617557525,0.42473943433761596,2.430000000000007,11.219999999999999,0.007999999999995566,0.519999999999996
665,0.06954356988430023,0.42260905828475953,2.4099999999999966,10.989999999999995,0.0040000000000048885,0.37000000000000455
666,0.06671678362607956,0.45244843716621397,2.2819999999999965,11.909999999999997,0.007999999999995566,0.5300000000000011
667,0.0675923859000206,0.43946800565719607,2.3460000000000036,10.829999999999998,0.0,0.4399999999999977
668,0.06878993917465209,0.42459489622116087,2.441999999999993,11.239999999999995,0.006000000000000227,0.5100000000000051
669,0.06776071540832519,0.42393427600860595,2.308000000000007,11.120000000000005,0.0040000000000048885,0.45999999999999375
670,0.06851978530406952,0.42593117213249204,2.397999999999996,11.25,0.001999999999995339,0.480000000000004
671,0.06885045860767365,0.4249126080989838,2.4240000000000066,11.159999999999997,0.0040000000000048885,0.35999999999999943
672,0.06777678596258163,0.42471156029701235,2.319999999999993,11.069999999999993,0.006000000000000227,0.37999999999999545
673,0.06914115467071533,0.425762193107605,2.4279999999999973,11.39,0.006000000000000227,0.4300000000000068
674,0.0640081018614769,0.4251014394760132,2.2620000000000005,11.150000000000006,0.001999999999995339,0.5499999999999972
675,0.06806797824859619,0.425645960521698,2.313999999999993,11.450000000000003,0.0040000000000048885,0.4099999999999966
676,0.06837603404045105,0.4264728320121765,2.4099999999999966,11.379999999999995,0.007999999999995566,0.4099999999999966
677,0.06546380579948426,0.44551947588920593,2.225999999999999,11.64,0.001999999999995339,0.5400000000000063
678,0.06830271517276763,0.42617264490127565,2.3900000000000006,11.299999999999997,0.001999999999995339,0.5300000000000011
679,0.0670001541852951,0.4356611651420593,2.328000000000003,11.629999999999995,0.001999999999995339,0.46999999999999886
680,0.06547565336465835,0.42749250774383546,2.2560000000000002,11.480000000000004,0.0040000000000048885,0.37999999999999545
681,0.06658617452144623,0.43623145723342893,2.2960000000000065,11.489999999999995,0.006000000000000227,0.5300000000000011
682,0.06549924827814102,0.41943253774642947,2.274000000000001,11.090000000000003,0.007999999999995566,0.5100000000000051
683,0.06695493856906891,0.421621714925766,2.2759999999999962,11.200000000000003,0.007999999999995566,0.45999999999999375
684,0.06605921230793,0.4345634846687317,2.304000000000002,11.299999999999997,0.001999999999995339,0.4899999999999949
685,0.06667548184633255,0.4325740459442139,2.2920000000000016,11.459999999999994,0.001999999999995339,0.519999999999996
686,0.06891087288856507,0.4294643562793732,2.402000000000001,11.510000000000005,0.0040000000000048885,0.5600000000000023
687,0.0680417453289032,0.428806774187088,2.3559999999999945,11.299999999999997,0.0,0.4000000000000057
688,0.06636329123497009,0.42556165084838865,2.328000000000003,11.530000000000001,0.001999999999995339,0.4099999999999966
689,0.06913160581350326,0.44079255347251894,2.402000000000001,11.620000000000005,0.001999999999995339,0.4899999999999949
690,0.06919844536781311,0.42882799787521364,2.3799999999999955,11.030000000000001,0.0040000000000048885,0.5300000000000011
691,0.06666772085905075,0.4224934944629669,2.3100000000000023,11.310000000000002,0.010000000000005116,0.3199999999999932
692,0.06705293714523315,0.4300118033409119,2.293999999999997,11.569999999999993,0.007999999999995566,0.4300000000000068
693,0.06583777341842652,0.4173887672424316,2.2879999999999967,11.230000000000004,0.001999999999995339,0.4300000000000068
694,0.06480746780872344,0.43829934015274047,2.278000000000006,11.519999999999996,0.007999999999995566,0.4899999999999949
695,0.06780466923236847,0.42977937183380127,2.382000000000005,11.439999999999998,0.001999999999995339,0.480000000000004
696,0.06861170497179031,0.42666325526237486,2.4599999999999937,11.090000000000003,0.0,0.5100000000000051
697,0.0691056594824791,0.4224412389755249,2.4099999999999966,10.900000000000006,0.001999999999995339,0.4300000000000068
698,0.0675396265900135,0.41592939205169677,2.372,10.969999999999999,0.0,0.3499999999999943
699,0.06728614829540253,0.4353233523368835,2.367999999999995,11.340000000000003,0.001999999999995339,0.4399999999999977
700,0.06743629717350007,0.43366120915412903,2.2759999999999962,11.349999999999994,0.001999999999995339,0.46999999999999886
701,0.06878513278484344,0.4249263003349304,2.4039999999999964,11.049999999999997,0.001999999999995339,0.5999999999999943
702,0.0682035467004776,0.4211866983413696,2.4080000000000013,11.159999999999997,0.001999999999995339,0.519999999999996
703,0.06648380818843841,0.43270855083465576,2.2759999999999962,11.099999999999994,0.010000000000005116,0.519999999999996
704,0.06877064182400704,0.4410972170352936,2.3599999999999994,11.519999999999996,0.0040000000000048885,0.5699999999999932
705,0.0691483795928955,0.4343853717803955,2.391999999999996,11.650000000000006,0.001999999999995339,0.45000000000000284
706,0.06987492692470551,0.43301618385314944,2.323999999999998,11.299999999999997,0.006000000000000227,0.480000000000004
707,0.0665971026456356,0.4264102793693543,2.2720000000000056,11.319999999999993,0.001999999999995339,0.4200000000000017
708,0.06747469091415405,0.4440489213466644,2.3760000000000048,11.420000000000002,0.006000000000000227,0.5499999999999972
709,0.06626013490200043,0.4282878700256348,2.337999999999994,11.540000000000006,0.001999999999995339,0.37000000000000455
710,0.06680478287696838,0.44104240922927856,2.2879999999999967,11.329999999999998,0.007999999999995566,0.45000000000000284
711,0.06687393127679825,0.41995408430099485,2.3900000000000006,11.5,0.0040000000000048885,0.4200000000000017
712,0.06816894384384155,0.4321720672607422,2.3419999999999987,11.239999999999995,0.007999999999995566,0.45000000000000284
713,0.06812882026672364,0.44298621063232424,2.3799999999999955,11.719999999999999,0.010000000000005116,0.519999999999996
714,0.06679384851694108,0.43447767958641054,2.3659999999999997,11.310000000000002,0.001999999999995339,0.3499999999999943
715,0.0655481429219246,0.4311344314575195,2.219999999999999,11.310000000000002,0.006000000000000227,0.4099999999999966
716,0.06399690361022949,0.43174440670013425,2.260000000000005,11.519999999999996,0.0040000000000048885,0.45000000000000284
717,0.06796562236785889,0.42521541051864625,2.4080000000000013,11.329999999999998,0.001999999999995339,0.37000000000000455
718,0.06800220992088318,0.4317617977142334,2.3799999999999955,11.510000000000005,0.0040000000000048885,0.46999999999999886
719,0.06872263427495956,0.42971287937164304,2.4399999999999977,11.230000000000004,0.001999999999995339,0.45000000000000284
720,0.06578349681854248,0.42395950803756716,2.317999999999998,11.319999999999993,0.0,0.4399999999999977
721,0.06897322413444519,0.4286518144607544,2.3599999999999994,11.25,0.001999999999995339,0.45999999999999375
722,0.06540660214185715,0.4267141821861267,2.260000000000005,11.120000000000005,0.006000000000000227,0.5100000000000051
723,0.06635467719554901,0.4355560745716095,2.2960000000000065,11.189999999999998,0.0,0.480000000000004
724,0.06582188857913017,0.4155665534973145,2.317999999999998,11.290000000000006,0.006000000000000227,0.45000000000000284
725,0.06590718793392182,0.43242515835762024,2.319999999999993,11.409999999999997,0.0040000000000048885,0.4899999999999949
726,0.06777448846936227,0.4250485060691834,2.3760000000000048,11.409999999999997,0.006000000000000227,0.35999999999999943
727,0.06981897815942764,0.4293397708892822,2.4000000000000057,11.200000000000003,0.001999999999995339,0.45999999999999375
728,0.06796658871889115,0.4375033247947693,2.3760000000000048,11.260000000000005,0.0040000000000048885,0.4300000000000068
729,0.06743364191055298,0.4369623257637024,2.2579999999999956,11.569999999999993,0.0040000000000048885,0.6299999999999955
730,0.0664712212562561,0.4339283944129944,2.3220000000000027,11.260000000000005,0.001999999999995339,0.5400000000000063
731,0.06813590752124786,0.4348338812828064,2.402000000000001,11.230000000000004,0.0040000000000048885,0.4300000000000068
732,0.06859027766227722,0.43654357776641844,2.402000000000001,11.700000000000003,0.0,0.4300000000000068
733,0.06804092704534531,0.41812614426612854,2.3359999999999985,11.450000000000003,0.0040000000000048885,0.39000000000000057
734,0.0678299253988266,0.43443371028900146,2.3319999999999936,11.409999999999997,0.0,0.5100000000000051
735,0.06935228544712066,0.43001291728019714,2.4440000000000026,11.150000000000006,0.007999999999995566,0.4000000000000057
736,0.0672122065448761,0.43074808909893036,2.269999999999996,11.370000000000005,0.001999999999995339,0.4200000000000017
737,0.06519659980654717,0.42384977769851684,2.304000000000002,11.189999999999998,0.0040000000000048885,0.4099999999999966
738,0.06650981272816658,0.4329575350761414,2.2759999999999962,11.299999999999997,0.0,0.4399999999999977
739,0.06959172212600707,0.43026386580467224,2.4620000000000033,11.200000000000003,0.0040000000000048885,0.5
740,0.06938986455202102,0.4176814545631409,2.441999999999993,11.150000000000006,0.001999999999995339,0.4200000000000017
741,0.06652145048379898,0.42920518550872805,2.372,11.39,0.006000000000000227,0.5499999999999972
742,0.06571398099422456,0.4273770001411438,2.230000000000004,11.319999999999993,0.0040000000000048885,0.4399999999999977
743,0.06747909288406372,0.41738219274282456,2.2379999999999995,10.920000000000002,0.001999999999995339,0.39000000000000057
744,0.06584733916282653,0.43169622802734375,2.2279999999999944,11.269999999999996,0.001999999999995339,0.45999999999999375
745,0.0639203591132164,0.4340322850704193,2.1580000000000013,11.129999999999995,0.010000000000005116,0.4300000000000068
746,0.06824104100227356,0.43068185257911684,2.4279999999999973,11.560000000000002,0.0,0.5699999999999932
747,0.06740636955261231,0.4301505661010742,2.3460000000000036,11.450000000000003,0.001999999999995339,0.37999999999999545
748,0.06623846630096436,0.43017037382125856,2.3319999999999936,11.319999999999993,0.0040000000000048885,0.45000000000000284
749,0.06485750974655151,0.4353593668460846,2.2279999999999944,11.230000000000004,0.0040000000000048885,0.4899999999999949
750,0.0689409568965435,0.44414358186721803,2.4579999999999984,11.739999999999995,0.006000000000000227,0.5499999999999972
751,0.06710251967549324,0.41969385800361636,2.337999999999994,11.329999999999998,0.0040000000000048885,0.39000000000000057
752,0.0680536953830719,0.4388624245643616,2.343999999999994,11.650000000000006,0.0,0.4899999999999949
753,0.06970904138565064,0.4322420684337616,2.402000000000001,11.579999999999998,0.010000000000005116,0.46999999999999886
754,0.06553319852471351,0.4289136079788208,2.3160000000000025,11.39,0.001999999999995339,0.5
755,0.06772450951099396,0.4377246034145355,2.319999999999993,11.439999999999998,0.0,0.46999999999999886
756,0.06650231514453887,0.4376972391605377,2.3799999999999955,11.349999999999994,0.0040000000000048885,0.5
757,0.06679937744855881,0.4350670406341553,2.2879999999999967,11.329999999999998,0.001999999999995339,0.5100000000000051
758,0.06513484645724296,0.4260915795326233,2.3319999999999936,11.260000000000005,0.0,0.5100000000000051
759,0.06587535012483597,0.41020766143798826,2.2920000000000016,10.810000000000002,0.0,0.4099999999999966
760,0.0696886385345459,0.41843146715164187,2.421999999999997,11.040000000000006,0.010000000000005116,0.519999999999996
761,0.06773337659597396,0.4392431767940521,2.372,11.5,0.006000000000000227,0.5
762,0.06735806383967399,0.43404718418121335,2.412000000000006,11.319999999999993,0.0,0.5300000000000011
763,0.06831745575666427,0.4171210982322693,2.406000000000006,11.150000000000006,0.0040000000000048885,0.37999999999999545
764,0.06678596240520478,0.4427501242637634,2.299999999999997,11.420000000000002,0.0040000000000048885,0.45000000000000284
765,0.0643845560514927,0.42327811336517335,2.219999999999999,11.209999999999994,0.0040000000000048885,0.46999999999999886
766,0.06568858513832092,0.4496445264816284,2.3119999999999976,11.840000000000003,0.0,0.5499999999999972
767,0.06787608737945557,0.43641878566741943,2.328000000000003,11.439999999999998,0.0,0.45000000000000284
768,0.0713369233417511,0.4415718719482422,2.4839999999999947,11.599999999999994,0.006000000000000227,0.37000000000000455
769,0.0666049200630188,0.4304736505508423,2.328000000000003,11.189999999999998,0.0040000000000048885,0.5100000000000051
770,0.06519317955732346,0.4287199417114258,2.358000000000004,11.510000000000005,0.0,0.4200000000000017
771,0.06558309489011764,0.4482216288089752,2.2819999999999965,11.480000000000004,0.001999999999995339,0.5
772,0.0652470537829399,0.43372914776802063,2.2920000000000016,11.480000000000004,0.0040000000000048885,0.5100000000000051
773,0.06754187160253525,0.42680841846466067,2.358000000000004,11.310000000000002,0.006000000000000227,0.4399999999999977
774,0.0694602763748169,0.4395666133880615,2.3640000000000043,11.629999999999995,0.006000000000000227,0.37000000000000455
775,0.06431368782043458,0.4275800280094147,2.2519999999999953,11.420000000000002,0.0040000000000048885,0.46999999999999886
776,0.06607239778995513,0.4389709384679794,2.2819999999999965,11.540000000000006,0.0040000000000048885,0.4399999999999977
777,0.06954911449432373,0.44165525131225586,2.528000000000006,11.560000000000002,0.001999999999995339,0.5100000000000051
778,0.06846404501914978,0.42748646123409273,2.432000000000002,11.489999999999995,0.0040000000000048885,0.45000000000000284
779,0.06630539265632629,0.42396168413162233,2.323999999999998,11.230000000000004,0.001999999999995339,0.37999999999999545
780,0.0685130111861229,0.44010294380187986,2.4080000000000013,11.370000000000005,0.0040000000000048885,0.4899999999999949
781,0.06797786143779755,0.42792814474105834,2.284000000000006,11.310000000000002,0.001999999999995339,0.4099999999999966
